user_id,num_clicks,avg_session_clicks,num_empty_sessions,num_sessions,num_canceled_trips,avg_session_duration,num_trips,num_destinations,num_flights,num_hotels,num_discount_trips,avg_money_spent_flight,avg_time_after_booking,avg_money_spent_per_seat,avg_money_spent_hotel,avg_km_flown,avg_bags,gender,married,has_children,home_country,home_city,age,total_spend,flight_ratio,hotel_ratio,cancelation_rate,empty_session_ratio,segment_perk,segment
519664,220,27.5,6,8,0,203.75,2.0,2.0,4.0,2.0,1.0,207.995,10.0,207.995,696.4,1008.5720890408228,1.0,F,True,True,usa,riverside,55.0,904.395,2.0,1.0,0.0,0.75,free checked bags,Group travelers or heavy baggage
519687,99,11.0,9,9,0,82.0,,,,,,,,,,,,F,True,True,usa,laredo,26.684931506849313,0.0,0.0,0.0,0.0,1.0,no cancelation fees,Baseline
519694,209,26.125,4,8,0,193.75,4.0,4.0,8.0,4.0,0.0,378.2875,5.0,378.2875,248.5,2049.5084812879186,0.5,F,False,False,canada,ottawa,34.676712328767124,626.7875,2.0,1.0,0.0,0.5,exclusive discounts,Browsers or spenders
519695,128,16.0,5,8,0,120.5,3.0,2.0,4.0,3.0,0.0,386.545,6.0,386.545,612.6666666666666,2215.1502459103585,0.0,F,False,False,usa,houston,40.55890410958904,999.2116666666666,1.3333333333333333,1.0,0.0,0.625,free hotel meal,Hotel lovers or business travelers
519706,93,11.625,7,8,0,84.875,1.0,0.0,0.0,1.0,1.0,,,,5443.200000000001,,,F,False,True,canada,victoria,64.35068493150685,5443.200000000001,0.0,1.0,0.0,0.875,no cancelation fees,Baseline
519709,171,19.0,3,9,0,207.56151666666665,5.0,5.0,10.0,2.0,1.0,222.5321,45.6,175.1991,451.0,1035.6324133281096,0.6,F,True,False,usa,chicago,33.76438356164383,673.5321,2.0,0.4,0.0,0.3333333333333333,exclusive discounts,Browsers or spenders
519718,298,37.25,3,8,0,752.566226,4.0,3.0,6.0,4.0,1.0,170.4505,6.0,170.4505,515.5,957.148746562856,0.3333333333333333,F,True,True,usa,buffalo,53.964383561643835,685.9505,1.5,1.0,0.0,0.375,exclusive discounts,Browsers or spenders
519722,90,11.25,5,8,0,83.5,3.0,1.0,2.0,2.0,0.0,1171.92,8.0,390.64,1260.0,2289.5970026537934,0.0,F,True,True,usa,new york,30.45205479452055,2431.92,0.6666666666666666,0.6666666666666666,0.0,0.625,free hotel meal,Hotel lovers or business travelers
519725,134,16.75,6,8,0,124.5,2.0,1.0,2.0,2.0,1.0,232.88,4.0,232.88,283.725,1297.1498192243605,1.0,F,True,True,usa,louisville,42.88219178082192,516.605,1.0,1.0,0.0,0.75,free checked bags,Group travelers or heavy baggage
519726,73,9.125,6,8,0,68.5,2.0,2.0,4.0,2.0,0.0,219.205,5.0,219.205,386.0,1190.2653533029347,0.0,F,True,False,usa,milwaukee,45.32054794520547,605.205,2.0,1.0,0.0,0.75,no cancelation fees,Baseline
519747,297,37.125,1,8,0,867.656723875,6.0,3.0,11.0,6.0,2.0,340.4864,6.333333333333333,309.2004,696.74,1917.4052668516572,0.3333333333333333,M,True,False,usa,columbus,46.99178082191781,1037.2264,1.8333333333333333,1.0,0.0,0.125,exclusive discounts,Browsers or spenders
519769,99,12.375,5,8,0,92.25,3.0,3.0,6.0,3.0,2.0,286.59599999999995,6.333333333333333,286.59599999999995,322.6666666666667,1807.1576996073893,0.3333333333333333,O,True,True,usa,atlanta,42.942465753424656,609.2626666666666,2.0,1.0,0.0,0.625,exclusive discounts,Browsers or spenders
519774,132,16.5,5,8,0,122.625,3.0,2.0,4.0,3.0,1.0,330.89000000000004,7.0,330.89000000000004,638.2,1957.656542396098,1.0,F,False,True,usa,las vegas,56.31232876712329,969.0900000000001,1.3333333333333333,1.0,0.0,0.625,free checked bags,Group travelers or heavy baggage
519787,305,33.888888888888886,6,9,0,887.4444444444445,2.0,1.0,2.0,1.0,0.0,3317.47,140.0,1658.735,1792.0,8367.206369708156,1.0,F,False,True,canada,edmonton,19.44109589041096,5109.469999999999,1.0,0.5,0.0,0.6666666666666666,free checked bags,Group travelers or heavy baggage
519799,124,15.5,3,8,0,116.25,5.0,5.0,10.0,3.0,1.0,424.6072,6.8,424.6072,624.6666666666666,2573.335780979525,0.4,F,False,True,usa,bakersfield,39.18630136986302,1049.2738666666667,2.0,0.6,0.0,0.375,one night with flight,VIP high spenders & frequent travelers
519846,169,18.77777777777778,5,9,0,140.66666666666666,4.0,3.0,5.0,4.0,1.0,493.88716666666664,6.333333333333333,361.58716666666663,1898.0,2480.461552956064,0.0,F,False,True,usa,brownsville,59.12328767123287,2391.8871666666664,1.25,1.0,0.0,0.5555555555555556,free hotel meal,Hotel lovers or business travelers
519848,163,18.11111111111111,5,9,0,134.66666666666666,4.0,3.0,8.0,4.0,0.0,429.6275,7.25,374.9775,555.75,2109.808518700463,0.0,F,False,False,usa,los angeles,45.12054794520548,985.3775,2.0,1.0,0.0,0.5555555555555556,one night with flight,VIP high spenders & frequent travelers
519853,89,11.125,6,8,0,82.25,2.0,2.0,4.0,1.0,1.0,245.572,5.0,176.906,580.0,972.404118875968,0.0,F,False,True,usa,new york,43.75068493150685,825.572,2.0,0.5,0.0,0.75,no cancelation fees,Baseline
519859,107,13.375,3,8,0,99.25,5.0,4.0,10.0,4.0,2.0,651.5276,8.8,454.9536,1341.625,2837.5214906845385,0.0,F,False,False,usa,san diego,43.87123287671233,1993.1526,2.0,0.8,0.0,0.375,one night with flight,VIP high spenders & frequent travelers
519885,135,16.875,5,8,0,126.125,3.0,2.0,4.0,3.0,1.0,501.16,9.0,384.135,642.3333333333334,2137.3577436233304,0.5,F,False,False,usa,houston,29.736986301369864,1143.4933333333333,1.3333333333333333,1.0,0.0,0.625,free hotel meal,Hotel lovers or business travelers
519888,168,21.0,4,8,0,155.375,4.0,3.0,6.0,4.0,2.0,357.26666666666665,6.666666666666667,357.26666666666665,288.625,1912.82862368764,1.0,F,False,False,usa,las vegas,41.06849315068493,645.8916666666667,1.5,1.0,0.0,0.5,free checked bags,Group travelers or heavy baggage
519893,208,23.11111111111111,5,9,0,172.0,4.0,2.0,6.0,4.0,0.0,924.24,8.666666666666666,515.1266666666667,547.0,2934.7767619046754,0.6666666666666666,F,True,False,usa,spokane,44.893150684931506,1471.24,1.5,1.0,0.0,0.5555555555555556,one night with flight,VIP high spenders & frequent travelers
519896,247,27.444444444444443,6,9,0,204.66666666666663,3.0,3.0,6.0,3.0,2.0,2044.5933333333332,88.0,1180.01,1920.1,6429.928834294808,0.6666666666666666,F,True,False,usa,miami,49.0958904109589,3964.693333333333,2.0,1.0,0.0,0.6666666666666666,free hotel meal,Hotel lovers or business travelers
519897,58,7.25,8,8,0,54.625,,,,,,,,,,,,F,False,False,usa,tulsa,19.82191780821918,0.0,0.0,0.0,0.0,1.0,no cancelation fees,Baseline
519905,111,13.875,6,8,0,102.125,2.0,2.0,4.0,2.0,0.0,356.105,7.0,356.105,1409.0,2042.2478631312197,1.0,F,True,False,canada,montreal,43.24931506849315,1765.105,2.0,1.0,0.0,0.75,free checked bags,Group travelers or heavy baggage
519911,179,19.88888888888889,3,9,0,148.22222222222223,6.0,6.0,12.0,6.0,1.0,311.559,6.166666666666667,311.559,549.6666666666666,1794.8391611961554,0.1666666666666666,F,False,False,canada,toronto,41.74794520547945,861.2256666666667,2.0,1.0,0.0,0.3333333333333333,exclusive discounts,Browsers or spenders
519912,138,17.25,4,8,0,128.375,4.0,4.0,6.0,4.0,1.0,213.853625,8.0,213.853625,510.75,1821.0164474161909,0.5,M,False,False,usa,houston,47.03013698630137,724.603625,1.5,1.0,0.0,0.5,exclusive discounts,Browsers or spenders
519943,84,9.333333333333334,9,9,0,69.33333333333333,,,,,,,,,,,,F,True,True,canada,toronto,60.59178082191781,0.0,0.0,0.0,0.0,1.0,no cancelation fees,Baseline
519955,124,15.5,6,8,0,115.875,2.0,2.0,4.0,2.0,1.0,439.815,6.0,439.815,550.5,2665.30348770884,0.5,F,False,False,usa,orlando,39.67671232876712,990.315,2.0,1.0,0.0,0.75,no cancelation fees,Baseline
519957,124,15.5,6,8,0,115.625,2.0,2.0,3.0,2.0,1.0,531.697,7.5,531.697,251.0,4047.452075038892,1.0,F,True,False,usa,new york,55.55342465753424,782.697,1.5,1.0,0.0,0.75,free checked bags,Group travelers or heavy baggage
519961,149,16.555555555555557,6,9,0,122.11111111111111,3.0,3.0,6.0,3.0,0.0,282.4433333333333,7.666666666666667,282.4433333333333,225.33333333333337,1671.3172121313194,0.6666666666666666,F,False,False,usa,new york,32.52602739726027,507.7766666666667,2.0,1.0,0.0,0.6666666666666666,exclusive discounts,Browsers or spenders
519965,149,18.625,5,8,0,138.625,3.0,3.0,6.0,3.0,2.0,425.2476666666667,7.333333333333333,425.2476666666667,707.0,2662.8039036795417,0.6666666666666666,M,False,True,usa,oakland,40.24383561643835,1132.2476666666666,2.0,1.0,0.0,0.625,free hotel meal,Hotel lovers or business travelers
519982,310,38.75,6,8,0,1001.625,1.0,1.0,2.0,0.0,0.0,3288.0,169.0,1644.0,,10630.4360221141,1.0,F,False,True,usa,memphis,23.23013698630137,3288.0,2.0,0.0,0.0,0.75,free checked bags,Group travelers or heavy baggage
520054,152,19.0,7,8,0,143.25,1.0,1.0,2.0,1.0,0.0,51.23,6.0,51.23,287.0,286.94915196300525,0.0,F,False,True,usa,fort worth,36.915068493150685,338.23,2.0,1.0,0.0,0.875,no cancelation fees,Baseline
520063,161,14.636363636363637,9,11,0,108.8181818181818,2.0,2.0,4.0,2.0,0.0,261.29,6.0,261.29,70.0,1450.7080520732948,0.0,F,False,True,usa,san antonio,39.21369863013699,331.29,2.0,1.0,0.0,0.8181818181818182,no cancelation fees,Baseline
520097,152,19.0,4,8,0,143.125,4.0,4.0,8.0,3.0,1.0,185.913,5.75,185.913,154.66666666666666,1101.1058438364446,0.5,F,True,False,usa,louisville,53.88493150684931,340.57966666666664,2.0,0.75,0.0,0.5,exclusive discounts,Browsers or spenders
520106,151,18.875,7,8,0,138.875,1.0,1.0,2.0,1.0,0.0,185.18,8.0,185.18,490.0,1112.7077782365093,1.0,F,False,True,usa,salt lake city,28.22739726027397,675.1800000000001,2.0,1.0,0.0,0.875,free checked bags,Group travelers or heavy baggage
520141,154,19.25,5,8,0,142.75,3.0,2.0,4.0,3.0,0.0,257.015,7.0,257.015,625.3333333333334,1416.344670359316,0.5,F,False,False,usa,new york,44.97534246575343,882.3483333333334,1.3333333333333333,1.0,0.0,0.625,free hotel meal,Hotel lovers or business travelers
520152,158,17.555555555555557,5,9,0,130.88888888888889,4.0,3.0,6.0,4.0,1.0,234.63866666666664,7.666666666666667,234.63866666666664,665.5,1395.9782062690308,1.0,F,True,True,usa,phoenix,49.11780821917808,900.1386666666666,1.5,1.0,0.0,0.5555555555555556,free checked bags,Group travelers or heavy baggage
520170,102,12.75,6,8,0,94.75,2.0,1.0,2.0,2.0,0.0,701.13,11.0,350.565,835.0,2196.90923093421,0.0,F,False,True,usa,omaha,26.375342465753423,1536.13,1.0,1.0,0.0,0.75,no cancelation fees,Baseline
520175,216,27.0,5,8,0,200.375,3.0,3.0,6.0,3.0,1.0,296.849,7.0,296.849,280.8333333333333,1644.5912098673664,0.6666666666666666,F,False,False,usa,atlanta,53.989041095890414,577.6823333333333,2.0,1.0,0.0,0.625,exclusive discounts,Browsers or spenders
520177,200,20.0,4,10,0,150.1,6.0,5.0,10.0,4.0,1.0,230.05,6.8,230.05,666.7,1301.8977214404645,0.4,F,True,False,usa,nashville,55.701369863013696,896.75,1.6666666666666667,0.6666666666666666,0.0,0.4,exclusive discounts,Browsers or spenders
520182,101,12.625,5,8,0,94.5,3.0,3.0,6.0,1.0,0.0,457.02666666666664,7.333333333333333,428.7749999999999,2130.0,2325.432024941811,0.6666666666666666,F,True,True,usa,new york,45.53150684931507,2587.0266666666666,2.0,0.3333333333333333,0.0,0.625,free hotel meal,Hotel lovers or business travelers
520188,177,22.125,6,8,0,165.375,2.0,1.0,2.0,2.0,1.0,488.46,7.0,488.46,265.8,2867.7281611872245,1.0,F,False,False,canada,victoria,37.6986301369863,754.26,1.0,1.0,0.0,0.75,free checked bags,Group travelers or heavy baggage
520193,91,11.375,5,8,0,84.5,3.0,3.0,6.0,3.0,0.0,518.6166666666667,6.666666666666667,518.6166666666667,476.3333333333333,3007.9624648766026,1.0,F,False,False,usa,el paso,51.30958904109589,994.95,2.0,1.0,0.0,0.625,free checked bags,Group travelers or heavy baggage
520225,142,17.75,3,8,0,133.0,5.0,5.0,10.0,5.0,2.0,367.9327,7.2,367.9327,341.4,2095.0740520969275,0.6,F,False,True,usa,san jose,44.31506849315068,709.3326999999999,2.0,1.0,0.0,0.375,exclusive discounts,Browsers or spenders
520244,114,14.25,6,8,0,105.5,2.0,2.0,3.0,2.0,0.0,377.04,5.5,377.04,396.0,3010.4609201322437,0.5,F,True,False,usa,new york,43.73698630136986,773.04,1.5,1.0,0.0,0.75,no cancelation fees,Baseline
520248,205,25.625,4,8,0,190.5,4.0,3.0,8.0,4.0,1.0,469.701,7.25,469.701,386.75,2569.086566702298,0.25,F,False,True,usa,new york,40.46849315068493,856.451,2.0,1.0,0.0,0.5,one night with flight,VIP high spenders & frequent travelers
520250,149,18.625,4,8,0,138.875,4.0,4.0,8.0,4.0,1.0,358.54,7.5,239.23,376.825,1541.981342809485,0.5,M,True,False,usa,austin,57.18082191780822,735.365,2.0,1.0,0.0,0.5,exclusive discounts,Browsers or spenders
520256,134,16.75,4,8,0,124.125,4.0,3.0,6.0,4.0,1.0,186.00333333333333,5.666666666666667,162.00333333333333,479.75,885.4655328375082,0.0,F,True,False,usa,dallas,44.56986301369863,665.7533333333333,1.5,1.0,0.0,0.5,exclusive discounts,Browsers or spenders
520265,119,14.875,3,8,0,110.375,5.0,4.0,8.0,5.0,1.0,581.515,7.75,581.515,769.5,3143.6061115074226,0.25,F,True,True,usa,fresno,44.09041095890411,1351.0149999999999,1.6,1.0,0.0,0.375,free hotel meal,Hotel lovers or business travelers
520277,128,16.0,6,8,0,117.125,2.0,2.0,4.0,2.0,0.0,242.2,6.5,242.2,132.5,1353.766425066187,0.0,F,False,False,usa,omaha,40.961643835616435,374.7,2.0,1.0,0.0,0.75,no cancelation fees,Baseline
520291,236,26.22222222222222,5,9,0,194.66666666666663,4.0,4.0,8.0,4.0,1.0,505.7875,7.0,505.7875,695.9,2884.436488649101,1.25,M,True,False,usa,los angeles,38.24109589041096,1201.6875,2.0,1.0,0.0,0.5555555555555556,free checked bags,Group travelers or heavy baggage
520298,164,20.5,6,8,0,152.375,2.0,1.0,2.0,2.0,2.0,218.27399999999997,7.0,218.27399999999997,967.1,1686.9008783272598,2.0,F,False,False,usa,houston,43.30684931506849,1185.374,1.0,1.0,0.0,0.75,free checked bags,Group travelers or heavy baggage
520307,90,11.25,5,8,0,82.875,3.0,3.0,6.0,3.0,2.0,260.37333333333333,6.666666666666667,260.37333333333333,438.0,1489.3934313718162,0.3333333333333333,F,False,False,usa,buffalo,53.20821917808219,698.3733333333333,2.0,1.0,0.0,0.625,exclusive discounts,Browsers or spenders
520311,116,14.5,3,8,0,107.875,5.0,4.0,8.0,2.0,1.0,226.567375,5.25,199.896125,1385.5,1158.0553416850248,1.0,F,True,True,usa,milwaukee,49.983561643835614,1612.067375,1.6,0.4,0.0,0.375,free checked bags,Group travelers or heavy baggage
520314,107,13.375,6,8,0,99.375,2.0,0.0,0.0,2.0,0.0,,,,1310.0,,,F,False,True,usa,new york,19.016438356164382,1310.0,0.0,1.0,0.0,0.75,no cancelation fees,Baseline
520327,126,15.75,6,8,0,117.375,2.0,2.0,4.0,2.0,1.0,560.4285,6.5,560.4285,241.0,3249.946227210523,0.0,F,False,False,usa,new york,27.19178082191781,801.4285,2.0,1.0,0.0,0.75,no cancelation fees,Baseline
520358,107,13.375,4,8,0,99.5,4.0,3.0,6.0,4.0,0.0,265.6,7.666666666666667,265.6,519.5,1498.6929329026177,1.0,F,True,False,usa,montgomery,52.12876712328767,785.1,1.5,1.0,0.0,0.5,free checked bags,Group travelers or heavy baggage
520373,137,17.125,5,8,0,126.25,3.0,3.0,5.0,3.0,0.0,149.77,8.666666666666666,137.68333333333334,655.6666666666666,883.3126985515851,0.0,F,False,True,usa,buffalo,50.29041095890411,805.4366666666666,1.6666666666666667,1.0,0.0,0.625,free hotel meal,Hotel lovers or business travelers
520397,391,43.44444444444444,4,9,0,955.4444444444443,4.0,4.0,8.0,2.0,0.0,359.7975,5.25,359.7975,322.0,1933.767970432028,0.5,F,True,False,usa,austin,45.93150684931507,681.7975,2.0,0.5,0.0,0.4444444444444444,exclusive discounts,Browsers or spenders
520405,66,8.25,7,8,0,61.5,1.0,1.0,2.0,1.0,0.0,142.46,6.0,142.46,164.0,818.7939110582147,1.0,F,False,False,usa,cleveland,32.273972602739725,306.46000000000004,2.0,1.0,0.0,0.875,free checked bags,Group travelers or heavy baggage
520411,115,14.375,6,8,0,106.625,2.0,2.0,4.0,2.0,0.0,136.89,4.0,136.89,614.0,802.2231070498179,0.5,F,True,False,usa,detroit,41.32328767123288,750.89,2.0,1.0,0.0,0.75,no cancelation fees,Baseline
520422,105,13.125,6,8,0,98.25,2.0,2.0,4.0,1.0,2.0,280.562,7.0,280.562,645.0,1928.8135790854144,0.0,F,False,False,usa,mobile,40.07945205479452,925.562,2.0,0.5,0.0,0.75,no cancelation fees,Baseline
520429,284,35.5,4,8,0,977.625,3.0,1.0,5.0,2.0,0.0,1261.3033333333333,71.33333333333333,585.9183333333334,587.0,3462.8208568784235,1.6666666666666667,M,True,True,usa,winston-salem,53.26027397260274,1848.3033333333333,1.6666666666666667,0.6666666666666666,0.0,0.5,free checked bags,Group travelers or heavy baggage
520436,191,23.875,2,8,0,177.0,6.0,5.0,10.0,6.0,0.0,388.54,6.4,388.54,490.3333333333333,2177.8142597343226,0.8,F,True,False,usa,chicago,48.55616438356165,878.8733333333333,1.6666666666666667,1.0,0.0,0.25,one night with flight,VIP high spenders & frequent travelers
520440,118,13.11111111111111,9,9,0,98.55555555555556,,,,,,,,,,,,F,True,False,usa,new york,37.38904109589041,0.0,0.0,0.0,0.0,1.0,no cancelation fees,Baseline
520480,106,13.25,5,8,0,98.625,3.0,2.0,6.0,2.0,3.0,656.5366666666667,7.333333333333333,656.5366666666667,255.9,3886.443502068904,0.3333333333333333,F,False,False,canada,vancouver,40.02465753424657,912.4366666666667,2.0,0.6666666666666666,0.0,0.625,exclusive discounts,Browsers or spenders
520491,130,16.25,3,8,0,122.125,5.0,3.0,8.0,4.0,0.0,480.9725,6.5,388.25875,272.25,2138.2921389108424,1.25,M,False,True,usa,new york,56.54520547945206,753.2225000000001,1.6,0.8,0.0,0.375,free checked bags,Group travelers or heavy baggage
520497,132,16.5,5,8,0,123.375,3.0,3.0,6.0,2.0,1.0,536.7483333333333,7.666666666666667,536.7483333333333,228.5,3600.620179900263,1.0,F,False,False,usa,long beach,50.00547945205479,765.2483333333333,2.0,0.6666666666666666,0.0,0.625,free checked bags,Group travelers or heavy baggage
520527,102,12.75,6,8,0,95.75,2.0,2.0,4.0,2.0,0.0,320.28,8.0,320.28,734.0,1744.041771474265,1.0,F,False,False,usa,denver,34.895890410958906,1054.28,2.0,1.0,0.0,0.75,free checked bags,Group travelers or heavy baggage
520530,135,16.875,4,8,0,125.75,4.0,4.0,8.0,4.0,2.0,535.3705,8.5,535.3705,355.25,3032.622417362771,0.75,F,True,False,usa,los angeles,42.635616438356166,890.6205,2.0,1.0,0.0,0.5,one night with flight,VIP high spenders & frequent travelers
520532,178,19.77777777777778,5,9,0,146.33333333333334,4.0,4.0,8.0,4.0,1.0,346.43,8.25,346.43,363.875,1847.9553671382237,0.75,F,True,False,usa,washington,49.16712328767123,710.3050000000001,2.0,1.0,0.0,0.5555555555555556,exclusive discounts,Browsers or spenders
520539,164,20.5,3,8,0,484.089728,4.0,4.0,8.0,4.0,1.0,277.252875,60.5,234.462875,1089.75,1286.7807487351315,0.75,F,True,True,usa,little rock,53.824657534246576,1367.0028750000001,2.0,1.0,0.0,0.375,free hotel meal,Hotel lovers or business travelers
520556,146,18.25,3,8,0,136.375,5.0,4.0,8.0,4.0,3.0,247.08975,6.75,247.08975,2414.775,1318.7068258531085,0.75,F,False,True,usa,austin,36.04383561643836,2661.86475,1.6,0.8,0.0,0.375,free hotel meal,Hotel lovers or business travelers
520558,112,14.0,7,8,0,104.625,1.0,1.0,2.0,1.0,0.0,376.12,6.0,376.12,590.0,2161.6086430688933,0.0,F,False,False,usa,rochester,37.90684931506849,966.12,2.0,1.0,0.0,0.875,no cancelation fees,Baseline
520561,119,14.875,8,8,0,111.5,,,,,,,,,,,,F,False,True,usa,nashville,32.964383561643835,0.0,0.0,0.0,0.0,1.0,no cancelation fees,Baseline
520603,64,8.0,8,8,0,60.625,,,,,,,,,,,,F,False,False,usa,milwaukee,26.802739726027397,0.0,0.0,0.0,0.0,1.0,no cancelation fees,Baseline
520619,126,15.75,6,8,0,118.375,2.0,1.0,4.0,2.0,1.0,354.2195,4.5,354.2195,568.5,2236.845391022839,1.0,F,True,False,usa,houston,59.515068493150686,922.7194999999999,2.0,1.0,0.0,0.75,free checked bags,Group travelers or heavy baggage
520680,100,12.5,6,8,0,94.125,2.0,2.0,4.0,2.0,2.0,261.294,8.0,261.294,470.0,1844.1594728457287,0.0,F,True,False,usa,winston-salem,45.06849315068493,731.294,2.0,1.0,0.0,0.75,no cancelation fees,Baseline
520696,362,45.25,5,8,0,1048.25,2.0,2.0,4.0,2.0,1.0,316.25,5.0,316.25,122.0,1636.7824246635605,0.0,F,False,False,usa,lincoln,43.33972602739726,438.25,2.0,1.0,0.0,0.625,exclusive discounts,Browsers or spenders
520708,121,15.125,5,8,0,112.875,3.0,2.0,6.0,2.0,0.0,306.6133333333333,5.333333333333333,247.53666666666663,597.0,1435.389455989559,0.6666666666666666,F,False,False,usa,tampa,43.48219178082192,903.6133333333332,2.0,0.6666666666666666,0.0,0.625,free hotel meal,Hotel lovers or business travelers
520719,132,16.5,4,8,0,123.125,4.0,4.0,8.0,4.0,0.0,618.3625,7.5,618.3625,980.75,3523.1120709575084,0.5,M,False,False,usa,new york,26.745205479452057,1599.1125,2.0,1.0,0.0,0.5,free hotel meal,Hotel lovers or business travelers
520733,144,18.0,5,8,0,135.625,3.0,3.0,6.0,3.0,1.0,1062.0836666666669,8.333333333333334,1062.0836666666669,381.3333333333333,6224.872935081551,0.3333333333333333,F,True,False,usa,honolulu,42.9041095890411,1443.4170000000001,2.0,1.0,0.0,0.625,one night with flight,VIP high spenders & frequent travelers
520745,190,23.75,6,8,0,176.375,2.0,2.0,4.0,2.0,0.0,76.255,8.5,76.255,441.5,419.13692880091367,0.5,F,False,False,usa,new york,42.19178082191781,517.755,2.0,1.0,0.0,0.75,no cancelation fees,Baseline
520762,102,12.75,6,8,0,94.625,2.0,1.0,2.0,2.0,1.0,108.89,8.0,108.89,540.5,597.6771231726582,1.0,F,False,False,usa,baton rouge,30.912328767123288,649.39,1.0,1.0,0.0,0.75,free checked bags,Group travelers or heavy baggage
520770,129,16.125,4,8,0,119.5,4.0,4.0,8.0,2.0,2.0,907.2725,10.0,520.4741666666666,180.25,2761.8185416178276,0.5,F,False,False,usa,sacramento,41.92876712328767,1087.5225,2.0,0.5,0.0,0.5,exclusive discounts,Browsers or spenders
520771,105,13.125,7,8,0,96.875,1.0,0.0,0.0,1.0,1.0,,,,1760.0,,,F,True,True,usa,laredo,59.964383561643835,1760.0,0.0,1.0,0.0,0.875,no cancelation fees,Baseline
520780,43,5.375,8,8,0,40.75,,,,,,,,,,,,F,False,False,usa,new york,72.0054794520548,0.0,0.0,0.0,0.0,1.0,no cancelation fees,Baseline
520783,109,13.625,5,8,0,101.5,3.0,2.0,4.0,3.0,1.0,403.01,7.5,403.01,659.3333333333334,2239.766615967652,0.5,F,True,False,canada,calgary,41.8986301369863,1062.3433333333332,1.3333333333333333,1.0,0.0,0.625,free hotel meal,Hotel lovers or business travelers
520804,122,15.25,5,8,0,112.875,3.0,3.0,6.0,2.0,2.0,152.35916666666665,5.333333333333333,152.35916666666665,197.0,903.0057211817874,0.0,F,True,False,usa,chicago,51.986301369863014,349.3591666666666,2.0,0.6666666666666666,0.0,0.625,exclusive discounts,Browsers or spenders
520819,121,13.444444444444445,7,9,0,100.11111111111111,2.0,2.0,4.0,2.0,0.0,236.44,7.0,236.44,1114.0,1485.8610274605653,0.0,F,True,True,usa,jacksonville,51.57534246575342,1350.44,2.0,1.0,0.0,0.7777777777777778,no cancelation fees,Baseline
520821,134,16.75,6,8,0,124.25,2.0,2.0,4.0,2.0,0.0,714.8199999999999,6.0,714.8199999999999,547.5,3991.250578082724,0.5,F,False,False,usa,boston,43.895890410958906,1262.32,2.0,1.0,0.0,0.75,no cancelation fees,Baseline
520844,110,13.75,6,8,0,103.375,2.0,1.0,2.0,2.0,0.0,93.77,5.0,93.77,1056.0,534.5946295171534,0.0,F,False,True,usa,long beach,22.104109589041094,1149.77,1.0,1.0,0.0,0.75,no cancelation fees,Baseline
520851,204,22.666666666666668,4,9,0,168.11111111111111,5.0,4.0,10.0,5.0,0.0,625.336,6.2,396.7055,517.2,2154.9171157005285,0.4,F,True,True,usa,san antonio,55.38630136986301,1142.536,2.0,1.0,0.0,0.4444444444444444,one night with flight,VIP high spenders & frequent travelers
520861,262,29.11111111111111,5,9,0,919.1276355555556,3.0,3.0,6.0,2.0,1.0,372.81,70.33333333333333,372.81,912.3,2218.091060565284,1.0,M,False,True,usa,austin,53.1972602739726,1285.11,2.0,0.6666666666666666,0.0,0.5555555555555556,free checked bags,Group travelers or heavy baggage
520877,141,17.625,5,8,0,131.0,3.0,3.0,6.0,3.0,0.0,404.3833333333334,5.0,404.3833333333334,466.6666666666667,2332.9058230668793,0.0,F,True,False,usa,grand rapids,52.1013698630137,871.0500000000001,2.0,1.0,0.0,0.625,one night with flight,VIP high spenders & frequent travelers
520878,193,21.444444444444443,5,9,0,157.55555555555554,4.0,2.0,4.0,4.0,1.0,640.93025,7.5,640.93025,1530.25,3874.287357399647,1.0,F,True,False,canada,ottawa,40.413698630136984,2171.18025,1.0,1.0,0.0,0.5555555555555556,free checked bags,Group travelers or heavy baggage
520882,62,7.75,7,8,0,57.5,1.0,0.0,0.0,1.0,0.0,,,,780.0,,,F,False,False,usa,louisville,19.898630136986306,780.0,0.0,1.0,0.0,0.875,no cancelation fees,Baseline
520885,347,43.375,2,8,0,1035.75,5.0,5.0,9.0,4.0,1.0,1600.984,49.2,528.1495,1569.25,3115.234167916167,1.2,M,True,True,usa,el paso,38.24109589041096,3170.234,1.8,0.8,0.0,0.25,free checked bags,Group travelers or heavy baggage
520898,111,13.875,5,8,0,103.375,3.0,1.0,4.0,3.0,1.0,1018.18475,6.0,666.7472499999999,1920.0,3940.8918206933663,0.5,F,True,True,usa,santa ana,44.12328767123287,2938.18475,1.3333333333333333,1.0,0.0,0.625,free hotel meal,Hotel lovers or business travelers
520902,136,15.11111111111111,5,9,0,112.33333333333331,4.0,3.0,7.0,4.0,1.0,396.595125,5.75,300.808875,363.0,1884.0701434781809,1.0,F,False,False,usa,kansas city,40.76438356164383,759.595125,1.75,1.0,0.0,0.5555555555555556,free checked bags,Group travelers or heavy baggage
520920,113,12.555555555555555,8,9,0,94.11111111111111,1.0,0.0,0.0,1.0,1.0,,,,440.3,,,F,False,False,usa,memphis,42.26301369863014,440.3,0.0,1.0,0.0,0.8888888888888888,no cancelation fees,Baseline
520934,169,18.77777777777778,8,9,0,139.77777777777777,1.0,1.0,2.0,1.0,1.0,1141.232,8.0,570.616,346.0,3930.560763433197,0.0,F,False,True,usa,newark,54.73424657534247,1487.232,2.0,1.0,0.0,0.8888888888888888,no cancelation fees,Baseline
